Text,Class
literally started crying out of happiness you go girl the world is ready for some change and we are no longer afraid to make it,Hope_speech
She literally introduced the world to the ballroom scenes Especially in time when homosexuality was taboo,Hope_speech
Blue Lives Matter Black Lives Matter Hispanic Lives Matter Asian Lives Matter White Lives Matter ETCAll Lives Matter Defend the Police Reduce crime Stop resisting arrest Stop talking back Obey the Law Respect the Police and anyone in Authority Simple Rule Criminals are like Children You need to punish bad behaviors Law and Order and JusticeA Civilized Society,Hope_speech
Ita about how hard you work,Hope_speech
totally agree all lives matter,Hope_speech
My choice is to love and live life,Hope_speech
Guess how came out of the closet Well didnt have to My ex best friend did it for me And guess what she did She was the first person told,Hope_speech
Im atheist and still support and agree with the LGBTQ community,Hope_speech
ALL LIVES MATTER Any thing else is racist,Hope_speech
Well she was fighting for us in the mainstream media when no one was,Hope_speech
All lives matter is better than black lives matter All lives matter included black lives,Hope_speech
GUESS WHAT feminism IS about empowering women and if didnt watch the video,Hope_speech
Rebekah also If loving someone will send me to ever lasting tormmet Than taking that hell loved in love Ive had it for life time and if had choice thtta if love someone Ill be sent away to hell Im gonna love that person with all my heart No matter the hell Ill experience,Hope_speech
This is great As middle school science teacher know and see how our culture does not seem to support females in science Ive started engineering projects this year and they have been well received by all boys and girlsnnIn reply to the comment about men not being in elementary Ed dont see men as not being encouraged to be teachers There is no culture saying men arent smart enough to be teachers However it seems girls may think they are not smart enough lot of it is misconceptions about what engineers are and donnIn response to the victim comment She is being an example for young girls that even if you are told you cant do something you should try again and not give up Teaching young girls to persevere and work hard is not bad thing,Hope_speech
As woman studying engineering,Hope_speech
All lives matter speak for all black people when apologize for BLM,Hope_speech
How did it go Please dont give up,Hope_speech
mensah if black lives matter how do you take out the black from BLOOD What makes person BLACK my son is white but looks black,Hope_speech
We all cannot dismiss the influence she has had in the progress for change in LGBTQ rights,Hope_speech
All lives matter one race is not above another,Hope_speech
We are so lucky and fortunate to have someone so smart and so dedicated to us and the cause,Hope_speech
God gave us choice and chose to love EXCUSE ME WHILE GO CRY THIS KID IS TOO CUTE,Hope_speech
feel sorry for her being raised in that kind of environment,Hope_speech
wont give up bc were there for me and you continue here have to fight too,Hope_speech
dont really get it when ppl say they dont agree with homosexuality Even when its said in the most respectful way possible Like what is there to disagree with If youre not hurting anybody let em be,Hope_speech
im womannThis is all nice and dardy,Hope_speech
Im currently doing civil engineering im girl and im on wheelchair which makes it even worse everone looks ar me like Im crazy how are you going to go on site those are the few demoralizing question get and this video made me cry so much And have to say it is not fair there are more boys than girls it is intimidating,Hope_speech
Watching this video just made my day Im planning on being software engineer and was scared about how hard it is and how girls cant be in that field and all that But right now,Hope_speech
Why ever bother to come out,Hope_speech
Yo for real why do all of you guys care so much about what her sexuality is gonna be Because she has short hair and wears cuff jeans lot of people wear cuff jeans and have short hair that arent LGBT Im okay if she does become LGBT,Hope_speech
yeah because he was being abused and starved at 14 thats illegal,Hope_speech
All lives matter Did God tell them something more that he didnt tell the rest of us There are some parts of this country that they havent seen how impoverished these areas are,Hope_speech
The girl with the red sweater handled that conversation SO WELL am LGBTQ and wouldnt have been offended having conversation with her She was nice and still respected the guy,Hope_speech
ALL LIVES MATTER If you feel as if you deserve more well get up off your Put your guns down stop killing and robbing,Hope_speech
Having homossexual relationships used to be normal in old Greecer The Spartans accepted it as way of creating bond between warriors,Hope_speech
Davis Im not white and believe that all lives matter Isnt it bit racist to assume that all black people agree with your values,Hope_speech
we need to all join together ALL LIVES MATTERS,Hope_speech
im not saying racism doest exist butwhen you generalize all of one race that is racismits black and whitenwhen we stop racism then all lives matter,Hope_speech
yamiGAJw queer is basically an umbrella term for someone who is not straight or not cis cis means someone who identifies with the gender they were assigned at birth,Hope_speech
dont believe in lying about yourself to make other people happy Spot on,Hope_speech
NELICOPTER Ikr they always do this dont understand why they think its so amazing that if they work in specific job if theyre females,Hope_speech
What an inspiration,Hope_speech
This is absolutely amazing cant express enough how much good this attitude is doing the world,Hope_speech
All lives matter and how Because when we stand before out maker we will answer for every life every soul we Pass and mistreat Whole wor going to hell in hand basket grandma use to say Be prepared to answer for those you hurt or mistreat or lead astray,Hope_speech
Corpus Thats good Still along way to go though,Hope_speech
mensah Get Over Yourself because we all live and die Just look for PEOPLE NOT COLOR,Hope_speech
What about the lack of women in construction,Hope_speech
Lehman So it would be ok for group of allwhite people to walk around with banners that say White lives matter and shout it out to all black peoplewhite people die tooand we know its sad and enraging and emotional but we cant afford to seperate ourselves like thatseperation and segregation IS racismdont fight racism by being racistjust be Human All lives matter,Hope_speech
so scared cry ever night praying my friend will be ok praying nothing happens just cause shes not the colour of me dont mean not there for her she the only person loved with my whole heart thats not my family but she like sister to me,Hope_speech
Stop treating people of different races differently and demanding bias in favor of certain races Duh,Hope_speech
Its really amazing how reality changed recently study civil engeenering and the bilans between female and male is around 5050 and its normal,Hope_speech
Im an LGBTQ kid dont know if Im bi or lesbian,Hope_speech
my choice is to love,Hope_speech
