Text,Class
BLM and ANTIFA are nothing more than terrorist and the people following these terrorist,Non_hope_speech
missed White Lives why,Non_hope_speech
if someone was beating my kid with book,Non_hope_speech
arroyo Yes you right although we know there is fear lot of fear in this world only because people do not know GOD they only feed on the EVIL which has blinded the people with DECEPTION,Non_hope_speech
You are going to hell,Non_hope_speech
Do you have this in Spanish or with Spanish subtitles would like to share it to some little pretty and smart girls that know,Non_hope_speech
Im aware Most of you sheep follow who the media tells you to follow You need to be your own biggest fan before being someone elses,Non_hope_speech
That would just be pure mean SHEs SO CUTE,Non_hope_speech
God was speaking to me He is going to save many atheistsi was one myself and got saved years agomay the Lord Jesus Christ bless anybody reading this,Non_hope_speech
As woman studying engineering,Hope_speech
Dheas this entire thread is full of people signaling complete superiority on their beliefs,Non_hope_speech
You received all kinds of awards in your life Madonna thinking,Non_hope_speech
Hero African churchman wins freedom and strikes for black rights,Non_hope_speech
juul on kazoos for some people it is choice and they choose for some people do not know because never expirenced that But it states in the bible things do not want to say But Im not saying Im against it just would never be it since believe in god would never judge someone Im just saying how feel,Non_hope_speech
who made that quote,Non_hope_speech
Oct 10 2020 is the planned alien invasion nJfk 1122 apollo 11 spent 22hrs on moon nSee the 1122 Now look at 10102020 take away the zeros and its 1122,Non_hope_speech
People just need to use common sense,Non_hope_speech
what do expect from hannity,Non_hope_speech
the government only finished paying off their debt to slave owners in 2015 disgusting,Non_hope_speech
Halligan so Im right,Non_hope_speech
ofaboosting 129 oh my dad got us out of that crap hole of systemic racism We are fine now but we know plenty of people and relatives that go through it,Non_hope_speech
Ive never seen anything as embarrassing as the BLM movement,Non_hope_speech
Sheriff needs to be in charge of the fbi,Non_hope_speech
Like 25 Wtf Are you normal,Non_hope_speech
Buy the merch,Non_hope_speech
doesnt agree lmao what does that even mean,Non_hope_speech
Beau James citizens requested that the statue be moved to an exhibit in museum,Non_hope_speech
Paul Kindred erect statue of hitler while your at it and hope snowflakes dont get offended by history,Non_hope_speech
All the sad people cheering,Non_hope_speech
Hardly any body protested outside of the US the media likes to portray good turn out,Non_hope_speech
Gay people hate blacks will be the news Given that black people complain when white person on dating app,Non_hope_speech
What LJ meant to say was not that racism doesnt exist just not on the scale that is portrayed by the media Remember theres plenty of racial prejudice on either side,Non_hope_speech
Say no to racism Bury all those racial memories that keep humanity down and back,Non_hope_speech
Annie is definitely hiding something,Non_hope_speech
Otto mean look at her face when he told her what happened in therapy,Non_hope_speech
More black people in UK and less white people Importing african more Problems solved,Non_hope_speech
Fuck what the media says say all lives matter,Non_hope_speech
To say people like Dr Martin Luther King Junior,Non_hope_speech
Whats funny about the Maui thing is that if he were initially made muscular,Non_hope_speech
short hair girl looks like gayest person here to be fair,Non_hope_speech
Its now in museum,Non_hope_speech
Am second year student,Non_hope_speech
According to the 2018 census cited by Poverty USA,Non_hope_speech
Rivas what you see in others is reflection of self Have called you racist Nope,Non_hope_speech
Ryan Typical Conservative wont look at facts if it might disprove younnAnd remember most European countries are small meaning requiring ID is easy,Non_hope_speech
Sucks because she cant make facial expressions any more loved her goofy faces,Non_hope_speech
right all lives matter but black lives matter THE MOST Right now,Non_hope_speech
look it up It shows it,Non_hope_speech
fuckin love this child,Non_hope_speech
Guaranteed by law freedom,Non_hope_speech
Theirs talk about all lives matter but abortions are performed everydaywhat about those lives Those are more than the Holocaust,Non_hope_speech
bet youre ugly as sin,Non_hope_speech
Oh yeah didnt realize talking about mens issues was class problem of blaming womennKinda like how feminist dont give shit about mens issues or mens rightnfeminism today is hate group,Non_hope_speech
Echo because there is huge difference between reverence and celebration statue to memorialize and recording history No one is saying dont record history,Non_hope_speech
You got it all wrong Nobody ever said black lives matter more idk where you got that from Just imagine your house is on fire and youre yelling for help but your neighborhood is saying All houses catch on fire sweetie YES KNOWWW BUT MINE IS ON FIRE AT THE MOMENT ITD BE NICE IF SOMEONE HELPED ME FIX THE PROBLEM,Non_hope_speech
Better late than ever,Non_hope_speech
Love the interview Very vulnerable lot of women was inspired by her too,Non_hope_speech
do you say this because its like we are asking for something from another race Like begging for acceptance This is the only angle see that would make sense nI simply support the movement all the way from the UK because all lives should matter But it doesnt,Non_hope_speech
What is hindering African American prosperityn,Non_hope_speech
Everyone of these stars who has had one successful album after another is part of the kabal music msm system based on sexualising everyone and selling it as freedom,subverting family bonds and values which the atheistic industry abhorrs. nBowie
like this softer madonna,Non_hope_speech
Juan is communist leftists DEMOCRATIC PARTY puppit If CRIMINALS stop resisting then police officers would not have to use force Police officers do not go to work LOOKING to getting in fight Plan and simple,Non_hope_speech
andrews or maybe love them for who they are,Hope_speech
Olivia Tyler please tell me theres vending machine,Non_hope_speech
Wrong was Born in the UK,Non_hope_speech
Ive never been fan of Madonnas music nor do like her personality but do love that she has been great friend to the LGBTQ community Also,Hope_speech
your thinking much to into it,Non_hope_speech
wish Mj is alive,Non_hope_speech
Sheriff Clark for president,Non_hope_speech
Fox says oh we are going to blame Bush now even though people didnt even mention Bush Fox is always on the defensive,Non_hope_speech
If it wasnt for slave trade,Non_hope_speech
the last one was so wholesome,Non_hope_speech
She sounds so musical Love the Legend No one can ever REPLACE her,Non_hope_speech
Where they should be,Non_hope_speech
This is amazing,Non_hope_speech
Whats more ironic Ms Patel trying to be White LOL her name is Patel FFSLOL,Non_hope_speech
Saying black lives matter and not all lives matter is the biggest form of racism Ive ever heard of,Non_hope_speech
Would it be great when the protesters were chanting Do you hear the people sing,Non_hope_speech
havent read the replies yet,Non_hope_speech
This man Baldur deserves some weed,Non_hope_speech
E92Dave is what your comment is,Hope_speech
Howard Trigg she is part of our community,Non_hope_speech
The first part nIf someone beat my kid with book woulda um beat them with book,Non_hope_speech
Juan is so pompousjust shut up,Non_hope_speech
would be able to support BLM if they also focused on the thousands of people killed in Dem run cities like Chicago,Non_hope_speech
That would just be uh pure mean,Non_hope_speech
Dangus they sure seem to be fond of Marxism tho:face with monocle:,Non_hope_speech
John Steven but what about equalityor do they mean bringing white people down to their dumb uneducated level,Non_hope_speech
Cats999 yes do its way for ppl like to discredit blm ofc all lives matter but we are spreading how ppl with the same color as meblack btw are being oppressed just cause how we look so yes all lives matter is racist cause yall are tryin to ignore how oppressed black ppl are,Non_hope_speech
Im worried about Phil Lynotts statute in Ireland NOT,Non_hope_speech
Di The party of trump is preaching politics over personality Trump was reality TV show actor,Non_hope_speech
On two separate occasions was asked to prove my education and experience for tech jobs Oh wow No one has EVER had to do that before,Non_hope_speech
We need to focus on skin tone and DNA differencesnnMeaty corporeal racialism using bodily terms for selfidentification,Non_hope_speech
They wanted LGBT police not to have floats in the parade there will still thousands of cops doing security at the event it has 12 million show up to it yearly,Non_hope_speech
Chill the hell out dont have anything against gays But hes not frickin survivor,Non_hope_speech
18 dead in one day in Chicago nzero outrage,Non_hope_speech
that star comes from 9th prestige on cod,Non_hope_speech
All lives matter end of story,Hope_speech
Schmidt yes just some black lives matter forget about black lives taken by black on black thats not the agenda,Non_hope_speech
Duffy thanks Looks like my comment has been deleted though unfortunately Wonder why didnt say anything offensive,Non_hope_speech
Because he invested in hospitals,Non_hope_speech
Its good that you got strict religious type to voice his opinion and he was polite about it Throwing abuse at people who think differently never works but with open discussion the more enlightened thinking often wins through,Hope_speech
Im only finding this now but gosh is it good time,Non_hope_speech
Leafe There lot of hypocrisy when it comes to slavery,Non_hope_speech
Keil now that sounds veeery mature,Non_hope_speech
Ive loved Madonna for 25 years and shes so far ahead of her time Shes also very very good marketer,Non_hope_speech
This video should be shown everywhere this proves the very truth that all lives do matter yet the democratic party is using the black communities for votes while killing themselves,Non_hope_speech
They do but,Non_hope_speech
vertyxx if you can explain god without creator,Non_hope_speech
Technically all lives cant matter until black lives matter too,Non_hope_speech
why dafuq are you bothering me You literally said nothing,Non_hope_speech
know you fnyfy Not to the people who use BLM for political gains or to virtue signal,Non_hope_speech
Will you stop with telling me what can and can not do dont have to do as you say and you dont own youtube so can say what want and you can say what you want Oh yeah Im such Karen lol Id rather be that,Non_hope_speech
They are fighting for better world,Non_hope_speech
want her coat from the virgin tourdress upnAnd her pyramid coat from desperately seeking susannICONIC,Non_hope_speech
Media should we just go back to the stone age period where racism wasnt thing and grass was non racial elements of nature Which includes everyone else,Non_hope_speech
Cezara le trick Im sorry dont know,Non_hope_speech
It did start with demcrats,Non_hope_speech
Thank you Madonna youre by years an inspiration and an openminder knight,Hope_speech
Im having doubts these past months about pursuing Civil Engineering because also feel like dont belong but then came across this and viola This kept me back in track This made me remember why pursued Civil Engineering in the first place Thank you very much,Hope_speech
Some One its he but he looks very lesbian but he is aganst it maybe thats why,Non_hope_speech
watched this interview thinking it happened week ago and saw it was published almost years ago Nothings changed,Non_hope_speech
Robinson lol you corrected my english but just look at yoursnAnd concerning what you asked,Non_hope_speech
Those 12k dislikes are from people who had theyre phones upside down,Non_hope_speech
There are as many if not more whites killed be the police,Non_hope_speech
if all lives matter why wont go to protest for ALL lives:person facepalming:,Non_hope_speech
Political correctness ultimately leads to another extreme of racism Whats wrong with this country,Non_hope_speech
The main question is if the victim is White will the same police who kill George still do the same thing That is what current US president must answer yet he treat them like Terrorist what dumbass,Non_hope_speech
Theres video of Elon Musks wife saying she has contemplated leaving him and he didnt understand why And thats basically the mentally of lot of men in Silicon Valley,Non_hope_speech
What question did they idk if theyre boy or girl think the guy was asking them about it being choice atfirst,Non_hope_speech
All means all including the blacks abd whites Dur,Non_hope_speech
live in my moms basement No what Im saying is you did say that white people are victims Im saying that you indeed did say that,Non_hope_speech
LOVE THIS PART OF 2020 THE PART WHERE WE GOT JUSTICE FINALLY FOR RACISM,Non_hope_speech
Francesca nnNo one is trollnWere just tired of women creating problems that didnt exist in the first place and then complaining about it,Non_hope_speech
All lives matter that that through yall heads rn,Non_hope_speech
Exactly Were not asking for permission,Non_hope_speech
Came out and fought back because of her New and ungrateful generation has no clue what she has done for us,Non_hope_speech
Microaggressions RAMPANT SEXISM,Non_hope_speech
Fa1con either way all of these other news sources confirm the whole trained marxists part,Non_hope_speech
McBride OPPRESSION IS WORSE THAN DEATH BECAUSE OPPRESSION INCLUDES MANY,Non_hope_speech
There is just too much anger these days If you say the sky is blue,Non_hope_speech
Black folks are always talking about racism but when he said black lives matter and white lives matter they booed him,Non_hope_speech
Jesus would say all lives matter thats what Im going with,Non_hope_speech
This is clickbait old,Non_hope_speech
TO GOD ALL LIVES MATTER SO DOES THAT MEAN GOD IS RACIST NOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO SO GUESS WHAT SHUTUPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPP,Non_hope_speech
Ayyyyy Im atheist and Im an asexual heteromantic,Non_hope_speech
yes and dont blame him for that,Non_hope_speech
Even liberal places get called sexist by liberals Confusing,Non_hope_speech
if you say either oryou dont matter,Non_hope_speech
How did he sit like that:face with monocle:,Non_hope_speech
One with ability has the liability and thus gets the political privileges,Non_hope_speech
theres difference between acknowledgement and celebration,Non_hope_speech
Liberalism is thinking problem,Non_hope_speech
ur disgustingnstop confusing kinds,Non_hope_speech
Im literally asking for evidence and the source of when annie came out an no one is saying anythingnGuess its false,Non_hope_speech
All lives matter Especially children lives matter THE MOST End child trafficking End wars End hunger Children are our future We need focus on them,Hope_speech
Walker Im sorry but disagree with your existence,Non_hope_speech
We all have problemsim gonna be homelessim hungrysickalways needed help from someone to hold out hand To me Do know how many woman live inside of homes with cops who hurt them everyday and No one will help,Non_hope_speech
So few people understand the beautiful humanitarian side that Madonna is Shes incredible,Non_hope_speech
just wish was older so couldve witnessed her greatness year by year,Non_hope_speech
Enoch was right but the powers that be wouldnt listen to him,Non_hope_speech
Is that what happened,Non_hope_speech
Do they really think that people will be less racist if they destroy cars and stores after the death of black person They will hate them even more,Non_hope_speech
Keehan it is un hommage to them,Non_hope_speech
Sam Garcia did you spend all that time Im eating breakfast to crafting this argument without looking up concrete examples from Uber,Non_hope_speech
Because truth is controversial,Non_hope_speech
Yeah but Im disabled so youre ablelist and WIN,Non_hope_speech
dont understand when people say they dont agree with homosexuality,Hope_speech
So when is it native Americans lives matter movement,Non_hope_speech
queen of pop,Non_hope_speech
Im so thankful that growing up had those construction toys to play with when was young Its amazing that youve inspired such young girls to become excited about building things and learning about engineering,Hope_speech
tear up when even hear the words conversion therapy,Non_hope_speech
feminist she was feminist when directing the movie nbut no longer Is she feminist literally the director of the film is fucking women,Non_hope_speech
Something like this must be done all around to refrain such suppressionsn raise your voice dictators must be down,Non_hope_speech
Im literally wearing cuffed jeans as we speak,Non_hope_speech
fake wave incoming lol,Non_hope_speech
There is nothing to stop those who dislike the UK from going to black country and see how they will be treated over there when protesting,Non_hope_speech
Jones all you have to do is look couple comment above these,Non_hope_speech
The cop and the one on his right tip my hat to both of you,Non_hope_speech
That would just be pure meannPROTECT HER,Non_hope_speech
nIf your professor never made you look stupid in class then bless your soul,Non_hope_speech
fluff ball ok calm down its the youtube comment section,Non_hope_speech
She looks great and shes very inteligent,Non_hope_speech
it was just therapy did you skip over the part where he said he was physically and verbally abused Therapy is me talking to my therapist about my emotions so can work through them better What he went through isnt therapy,Non_hope_speech
Why not take charge of your own life regardless of race or gender instead of wasting time and energy pointing and blaming Stay away from mind control poison propaganda and build your dream life your way inspite of what anyone tells you Millions have done it against all odds and millions will continue to do it Stop looking for excuses,Non_hope_speech
STOP BLM THESE RACIST IGNORANT THUGS,Non_hope_speech
What does TONY TIMKA think Hmmmm,Non_hope_speech
Robshaw to hell with their mentality Me follow my heart and Jesus,Non_hope_speech
Wait he was beaten with biblenIm Christian but support the LGBTQ community And if had kid and found out my kid was beaten with bible whoever beat them with bible would no longer have the appendages to do that,Non_hope_speech
You cant legislate love Denzel Washington,Non_hope_speech
the muslims are coming right for us BANG,Non_hope_speech
Omg sound so mean but thought that toooo,Non_hope_speech
We love Asians too and we always will,Non_hope_speech
in africa it happens in war torn libya most african countries have only been used for slavery by Europeans we will continue to destroy thrse statues whether like it or not and how does destroying one statue ruin the whole city,Non_hope_speech
It SHOULD NOT Be controversial to say or believe that ALL LIVES MATTERn Or that HUMAN lives matterFor that matter,Non_hope_speech
Im sure there are lot of sheriffs doing good job Usually people search for the apples you cant eat And thats not very good business,Non_hope_speech
its just the first thing that you notice when you click on this videoim not really interested in what she has to say cuase she is kind aboring and has always beenshe is good person dont get me worng but good doenst make her interesting,Non_hope_speech
BLM is racist groupits in the name If they truly were trying to make difference they would say ALL LIVES MATTER and quit dividing us by using color And that folks is the bottom line,Non_hope_speech
Pretty soon WW3 the real deal will happen all because of some guy who isnt important died,Non_hope_speech
Yes these kids get it,Non_hope_speech
Hay Great Big Story,Non_hope_speech
What is the ultimate goal,Non_hope_speech
Yes Juan sucking up to them,Non_hope_speech
So slavery being bad is belief now,Non_hope_speech
jo ma if they are miserable,Non_hope_speech
think its tragic that you have Black Christians engaging in genocide,Non_hope_speech
wonder if BLM protesters will ever give voice to black and Asian people who are currently smuggled into modern day slave labour in the UAE and other Middle East countries,Non_hope_speech
Not everyone is supportive of my choice and Ive lost some friends because they dont believe can do it Its great though wish had friends like yours,Hope_speech
Melvin Foo so this video is just feminists complaining about some stupid shit AGAIN,Non_hope_speech
This is crazy all lives matter and if it doesnt its reverse racism,Non_hope_speech
Phanicing At The Chemical GNote so with youre logic we could decrease human population significantly for the sake of love,Non_hope_speech
the reason gta didnt come out is because rockstar didnt have too,Non_hope_speech
All these comments are exactly what is wrong with LGBT supporters Its all good until you say youre not really for homosexuality but you can respect peoples decisions So the girl with the short hair just has to be in the closet What happened to not putting people in box,Non_hope_speech
Ambuscade suppose was ignorant to some history Im not someone to argue when Im wrong Ill look into that,Non_hope_speech
TheLegend27 Is Alive an opinion is rather or not you like coffee You cant have an opinion on anothers life If your religion teaches you to hate someone for the way their DNA is wired,Non_hope_speech
Sheriff David Clarke,- one seriously intellegent man.
Survivor is abused here Unless ones life was in what can be considered an imminent danger,Non_hope_speech
It should be called Black Lives Matter Too,Non_hope_speech
Spanish life mater how about Americans life matter this Africans and Europe descendent its only about then how about the real Americans the real people from this lands no black or white am talking about the real americanos the People from this lands mexican americano life matter,Non_hope_speech
That kid that asked for tips on how to be good friend is an incredible person Wonderful Take that and go far kid You have beautiful life ahead of you Youll always be loved :orange heart:,Hope_speech
What is the problem with more men being in engineering Can you seriously not relate or fit in with them just because they have different genitals than you,Non_hope_speech
im glad they got male perspective to balance the discussion dafuq you know how much easier it is to get job as woman they want to hire 50 women when theyre 20 of grads how is that equal for generation thats been taught woman can do anything as good as men it should be about ability not genitals totally agree on that point,Hope_speech
They will start attacking whites in their homes and in schools soon Wait and see Soon cival war will start in western countrys if they keep this up,Non_hope_speech
Collins But Britain started the Atlantic slave trade It only positioned itself against the slave trade when it started to become no longer profitable The increasing revolts of slaves on the sugar plantations in the Caribbean,Non_hope_speech
andrea raimey TAKE YOUR RELIGIOUS,Non_hope_speech
Remember in the Bible when they were killing baby boys by request of the King Someone should have said Boy lives matter bc those were the ones in need of attention Not the girls just the baby boys Get it,Non_hope_speech
Racism is an individual trait Dont impose racism to certain group Obama won two times because of white votes Just because certain number of individual showed something wrong you can say that whole race is racist,Hope_speech
Whats with the gay braid,Non_hope_speech
Princess Lexus yessir best quote in the song,Non_hope_speech
am abhorred by what happened to George Floyd am white and am not racist But it is clear that racists have usurped this movement They are racists against freedom and against our constitutional liberties These racists want to destroy everything that has been gained for blacks and for whites in this country They want to bring tyranny and oppression giving control to the Democratic Left who have oppressed so many for so long Stand up America And stop them now,Hope_speech
This sheriff is the real deal,Non_hope_speech
yes 2020 shit happensLet me say this,Non_hope_speech
The kid at,Non_hope_speech
The sheriff here is the smart onebalanced and fair,Non_hope_speech
Why not male and female butt We all win,Non_hope_speech
Smith But my name is mayro,Non_hope_speech
CaiIloux racism has been around since races have,Non_hope_speech
solomon the fools will cancel themselves,Non_hope_speech
think Amelia is the racist one,Non_hope_speech
One of the best sheriffs in the country,Non_hope_speech
Sherriff David Clarke for Governor,Non_hope_speech
Benjamin Andres Not fighting bro just follow the Gospel,Non_hope_speech
PLEASE SIGN TO HAVE THE STATUE BACK WHERE IT WASn,Non_hope_speech
Conversion therapy doesnt do anything,Non_hope_speech
Guys think annie is probably in the closet and definitely has lot of internalize homophobia,Non_hope_speech
Looks to me the republicans will win the next elections,Non_hope_speech
Kind of strange watching this towards the end of 2020 Trump is going to lose now because of his stubborn racism,Non_hope_speech
Sir all ANYONE wants is POLICE ACCOUNTABILITY Saying all lives matter is missing the point,Non_hope_speech
Madeleine Runyan what about him,Non_hope_speech
Ascari withno culture left itll all be grey boxes,Non_hope_speech
aaaaahahaha really if you believe that then you really do need to pick up history book come on man quit trying to debate with me and pick up history book dont just listen to Alex Jones in fact fall asleep if turned his stuff on hes too boring and he beats around the bush hes too emotional And talk about insulting any intelligent person knows exactly what Im talking about it is sheep blind ignorant individual who cannot see the controlling factors around them feel sorry for you and your family really do,Non_hope_speech
Even those protesters wouldnt respect us,Non_hope_speech
thats exactly what it is,Non_hope_speech
Never even occurred to me that it was boys thing Seriously had no idea might be studying chemical engineering next year and Im very excited Every person that have told just wishes me luck or congratulated me and is not weirded out by it This is the first time that Im hearing that its more of boys thing,Hope_speech
Jo Van Almen nobody has homework you clown nAnd BLACK lives matter is about black lives,Non_hope_speech
hate our country and the fucking hypocritical ass liberals who complain about racisn but then they continue to be racist and spread hate fuck all you democratic cunts,Non_hope_speech
Beckett You cherry pick studies,Non_hope_speech
Calm downyall act like he got deleted from the history books,Non_hope_speech
Saying Black lives matter doesnt mean that other lives dont It means Black lives are at risk in ways others are not,Non_hope_speech
How about unborn babies lives matter dont see them going crazy about that,Non_hope_speech
So you dont think you can love your friends of the opposite gender Love and in love are two entirely different things Friends can have deep love for one another The bible even says to lay your life down for your friends If youre willing to lay your life down and die for one of your friends,Non_hope_speech
SMH Wow and this was Years ago Just Sad This is Still an Issue Today Hopefully this gets Better one Day Hopefully my Kids wont have to go through this Bull Wake Up,Non_hope_speech
Brilliant isnt it,Non_hope_speech
Danielle ok but how do know hes even real,Non_hope_speech
Im student of civil engineering,Non_hope_speech
Black Votes Matter should be their knew name,Non_hope_speech
live in my moms basement was being very calm about what said sir and for you to be ignorant with your words is immature please if you want to have debate make sure theres no assumptions and your only stating Facts because you assumed that dont care about white speakers Im black and the black community have been oppressed for years and we have been able to have open arms to other cultures including whites and its not fair for you to assume what you assumed,Hope_speech
Oh my God Sweet pea you are an honest to god freak You creep me the out,Non_hope_speech
Congratulations Republicans Your great leader Donald Trump,Non_hope_speech
Po0fy Thanks Im so glad that your fellow man in adult consenting relationships are your enemy Please stop using computers,Non_hope_speech
Hudson Birt that same choice could bully kid into killing themselves,Non_hope_speech
am also proud engineernAnd feel If your story is not inspiring,Non_hope_speech
If black guy and gay guy get into fist fight who committed hate crime What if the gay guy is black to does that mean he wins by default,Non_hope_speech
Boo Destroying innocent peoples lives is absolutely wrong The people support in this movement are those who are peacefully highlighting the need for change in the police system,Non_hope_speech
Liberals are for inclusion but including all lives matter is somehownon inclusive What,Non_hope_speech
Thanks for sharing,Non_hope_speech
Why are people soooo pressed about slave traders statue being dumped into river,Non_hope_speech
Nice to see young people out in 5he fresh air getting exercise that statue was crap idea 120 years ago Britain stood against slavery along with Napolean,Non_hope_speech
Not to mention just downright lie,Non_hope_speech
am proud well done Now thats being British,Non_hope_speech
England is being overrun by nspineless,Non_hope_speech
So these are the sort of thugs complaining they dont get job offers,Non_hope_speech
Wow she looking amazing,Non_hope_speech
Summers you are what call bigot,Non_hope_speech
Annie is probably insecure about herself,Non_hope_speech
dont know,Non_hope_speech
These DriveBy forums are not worth whole lotall make some valid points,Non_hope_speech
Jens it seems racistyou have many people just in this comment section alone claiming it is racist Whether you agree with them or not there are people offended by it Now youre telling me its deliberate and designed to be provocative to get people talkingyou cant see the hypocrisy here nI get they want to be heard and feel like they havent been treated as equals but the message should always be equality It should always be about bringing everyone together and making them realise we are all the same regardless of skin colour Nobody should be made to feel racially attacked or victimised in movement to stop that very thing happening nSo why should they pander to white comfort and preach slogan that keeps white people in that comfort space again its comments like this that implies all white people are the problem here which simply isnt true You cant fight racism while attacking an entire group of people based on their skin colour,Non_hope_speech
pretty much all countries in the world,Non_hope_speech
jzizzles thats not true AT all...,Non_hope_speech
you used the statement that animals dont practice homosexuality as your initial arguement,Non_hope_speech
Full dumb fools who was think nothing more then then selves,Non_hope_speech
My grandmother was superbutch and straight,Non_hope_speech
The Nobel Peace Price is awarded to persons who Save Many Lives think she deserves the award,Hope_speech
Shes in bed with the israelis,Non_hope_speech
Lol yea blamed Obama for everything :rolling on the floor laughing:,Non_hope_speech
was the girl who played with my brothers legos and ignored my barbies loved my college engineering classes But was always one of few girls in those classes,Hope_speech
All this stuff going on everyone needs some weed,Non_hope_speech
All lives cant matter if black lives dont :person shrugging:,Non_hope_speech
BUT THEY ARENT RACIST,Non_hope_speech
JerkRant in group out group bias,Non_hope_speech
Paridae VisionAww woman who chooses to defy hate scares you doesnt it BOOM,Non_hope_speech
know now WHY Juans NOSE is so BROWNHe is political ANAListAnd we all know what ANAL isnnTRUMP IN 2020 MAGA KAGAlways,Non_hope_speech
Someone says all lives matter and people say you dont get it But think THEY are the ones who dont get it People who say All lives matter are trying to discourage the mindset that race matters at all Instead of focusing on the race of people,Non_hope_speech
CaptinOD and no one talks about black on black and black on white crime,Non_hope_speech
Morrison think phrased it wrong in the sense that never played with Legos Ive seen it,Non_hope_speech
Clorox Bleach Im sorry but dont think you know what fact means,Non_hope_speech
We cant be racist because there is only one race which is Humans nnBLM just russ that started in 2013 they always bring up the past and slavery Were not living in the past were in the 21st century and not only black lives matter but All lives matter You just need to becareful of what you do in life Its your life that matters,Hope_speech
Why are their different standards,Non_hope_speech
gonzalez Abuse isnt the right path,Non_hope_speech
All people can hurt,Non_hope_speech
Jenny Yao Let me try to make my point different way If we are going to aim for 5050,Non_hope_speech
No its not,Non_hope_speech
When woman creates the next apple or oculus or Facebook then they will understand where success comes from,Non_hope_speech
because thats racist,Non_hope_speech
whos you foolin girl you know who mean shes def lesbian,Non_hope_speech
Introvert dont think its possible to even to block comments in threads Also,Non_hope_speech
This has gotten so bad that got fired from oriellys auto parts for saying all lives matter,Non_hope_speech
It says it in the the part,Non_hope_speech
No lives matter unless theres an election coming up,Non_hope_speech
Thats because youre race trader,Non_hope_speech
All lives matter isnt racist enough for the demonrats They operate on racism,Non_hope_speech
the same place you got your generalisation thought it was obvious you post sounded like something from the 30ties or from some Bible thumper,Non_hope_speech
are you even talking about As far as know,Non_hope_speech
John Locke invested in the slave trade Will brits pull his statue down,Non_hope_speech
This was on October 14th,Non_hope_speech
just dont understand how Christians will say in church how god loves you for who you are and he made you to be you but then theyre quick to say how homosexuality is sin cause of the Bible guess Im catholic but Ive never believed in this stuff,Non_hope_speech
Truman Show meets The Purge,Non_hope_speech
My AP Computer science class in high school has pretty balanced maletofemale ratio,Hope_speech
Lies No one said black lives matter than any other races,Non_hope_speech
Unbearable Suffering just because it was moraly acceptable 200 years ago doesnt mean it is right,Non_hope_speech
Are we gonna achknowledge this whole thing started cause of one stupid of police officer,Non_hope_speech
If you dont believe there is deep seated culture of racism in the USA you need to read some history books Why does everything have to be conspiracy guess you think the history books are fabricated as well,Non_hope_speech
What did she do to her mouth,Non_hope_speech
When somethings is hard to defend always will take lot distraccion and argument try to defend the indefendible always will be exhausting,Non_hope_speech
Mitchell You got THAT RIGHT This country is falling apart at the seams as it is If the Democrud party of corruption seize the White House,Non_hope_speech
STOP BLM THESE RACIST IGNORANT THUGS,Non_hope_speech
It shouldnt matter,Non_hope_speech
Hate Finally swear that girl everyones talking about was just payed to say that stuff and go Happens all the time,Non_hope_speech
People of Bristol were petitioning for years to remove the statue It belongs to the people of the city after all Bristol Council is one of the laziest councils in the UK and failed to act for years People just took matters in their own hands They didnt destroy private property they destroyed something that belongs to them,Non_hope_speech
Pandering to get the votes,Non_hope_speech
Imagine literally building country on the backs on blacks then want to send us back like we werent here before the nativethats about as Anerica and America gets,Non_hope_speech
They said that about 2016,Non_hope_speech
How about do something with your life that matters,Non_hope_speech
Thats why somtimes have to kick ul fuss to be heard in all this noise get millitant thats wat say,Non_hope_speech
Keep on eradicating unpleasant parts of history folks And we will certainly end up with an Orwellian utopia,Non_hope_speech
Of course it will not work Cannot change who person are Then they will only play with not to be judged But get depressed and not have life Some talk about the bible,Hope_speech
Because the hateful mob doesnt like it,Non_hope_speech
Its controversial to say it,Non_hope_speech
IM SO HAPPY,Non_hope_speech
Juan needs to go he makes Fox look bad He owes apology to the rest of us What jerk,Non_hope_speech
Hot Ice it would be completely fair to shout Black Lives Matter if black people were being systemically oppressed If you can show me law that actively discriminated against people of color,Non_hope_speech
Shes young girl,Non_hope_speech
These politicians are looking for votes its joke,Non_hope_speech
Green guess we like the same colour Mr green,Non_hope_speech
This is before President Trump came into office in 2016 This vid was in 2015,Non_hope_speech
When the significance of their life is being questioned,Non_hope_speech
The Truth What specific grievances are you saying dont exist,Non_hope_speech
OMG love Crystals innocence She is such sweet kid,Hope_speech
Michaelson :thinking face:,Non_hope_speech
Doe amen to that,Non_hope_speech
can disagree yet still support someone that is homosexual Its her own opinion and choice,Hope_speech
Scott do you understand what im trying to exsplain People keep trying to turn it into negative thing When its not Thats the title they choosed,Non_hope_speech
Theyre fighting for black privilege,Non_hope_speech
We protecc this child,Non_hope_speech
Jaun thinks hes white,Non_hope_speech
Why are you so mean and hateful If had talked to you and others like that,Non_hope_speech
That little boy the grey shirt spoke big fax,Non_hope_speech
Yall being played rn,Non_hope_speech
How do not agree with homosexuality but look like girlguy,Non_hope_speech
